id,reputation,taste
260544490,0.3583138173302108,0.6863303119598998
2961735746,0.3457382953181273,0.7192931378969056
3164188794,0.31003811944091486,0.8059144825148988
28747261,0.986682956627978,0.8622677917727398
16398533,0.3633177570093458,0.7958534445565267
283021457,0.2851511169513798,0.7645369427015446
96594090,,
1478061896,0.4833174451858913,0.9062351033420207
1656202724,,
2905283992,0.41195652173913044,0.6997193896001862
216913695,0.1961367013372957,0.8806447319977543
21665671,,
253466136,0.5763508222396241,0.5386014324454453
3271063357,0.3312577833125778,0.9514427034371454
3148448571,0.4011111111111111,0.5641965441658472
2607724170,0.29172141918528255,0.842165586354838
246456146,0.3982102908277405,0.6933897139336651
342475904,0.5082266910420475,0.6550726342991415
152199140,0.6197183098591549,0.5870024765970413
18353044,0.731058705469142,0.6967243073263992
122028183,0.5799373040752351,0.804189382722237
58480088,0.21122599704579026,0.8106582554370941
2935539711,0.40608034744842564,0.7466288654258975
24672033,0.509641873278237,0.6857284577735244
15109265,0.5485232067510548,0.6603723626366467
264288300,0.5114784205693297,0.6932709786023575
326193805,0.6422326832548756,0.7872931449513695
1601475798,0.4291845493562232,0.6698684381450011
256106476,0.53045013239188,0.6114100737788177
30425284,0.5023386342376053,0.5794023920733237
82570028,0.6600512163892446,0.5930225311862016
625824646,0.5615194054500413,0.7224315672112804
38518613,0.4889103182256509,0.5308381656406521
2904622445,0.3383270911360799,0.6438218926380233
3401279579,0.21861152141802068,0.7594821439416503
2707267460,0.4772727272727273,0.5293499830300047
2451028326,0.5438144329896907,0.6808167289422612
709602894,0.3949483352468427,0.7681747904820114
1656623762,0.4686868686868687,0.6486183782267465
610710862,0.4009111617312073,0.6815340705939649
3292941550,0.5548003398470688,0.591768897492765
160352926,,
3673821932,0.14426229508196722,0.7446303297542538
3252788801,0.08581436077057793,0.4706794024690402
493497789,0.44714587737843553,0.9335836950721944
1349424516,0.5042816365366318,0.5141121182956024
528899905,0.5329125338142471,0.6203698923789128
449255296,0.6614481409001957,0.7097227592762348
1544469848,0.26928471248246844,0.808106834039972
56109876,0.5763265306122449,0.8093183464974715
17304859,0.4505844845908608,0.8941119518450935
2302078086,0.2636103151862464,0.8560756172238558
437685097,0.2875,0.37723608919037055
294879678,,
72334487,0.5603079555175363,0.7375576398152173
3257929151,0.4139908256880734,0.261636793661615
222780160,0.5096339113680154,0.7973038871000532
903073842,0.5165876777251185,0.6201582996379277
3528641237,0.3263157894736842,0.873568091151888
194981182,0.5791666666666667,0.5613073822377204
168437973,,
1644332948,0.45717344753747324,0.6379278704915361
306408194,0.5390199637023594,0.5291348963979663
3295996710,0.9024624855713737,0.842107775231512
1571050015,0.5583623693379791,0.5926977297557715
3038365989,0.24060150375939848,0.5871761200229956
266866249,0.27011494252873564,0.7763060446747178
16478990,0.5638474295190713,0.6224887937683737
137846738,0.3333333333333333,0.6867891704199652
1226470194,0.5684754521963824,0.5761310685066046
40719925,0.41965317919075146,0.7948230419025787
1941596719,0.12084063047285463,0.892966856055784
119422857,0.911276069282432,0.19285416127485858
2328200156,0.5769554247266611,0.5808088979076472
414145712,0.36855345911949683,0.8402475662570255
501439563,0.4519650655021834,0.7019815708734886
3283400828,0.41965317919075146,0.8549649155119771
227400559,,
25892900,0.8809637404580153,0.7020895450418331
32348838,0.4052443384982122,0.8298821353180074
341689331,0.4431946006749156,0.7610220565195215
898732788,0.47418335089567965,0.6221731260627286
3378450059,0.33986928104575165,0.6905121221994882
29330112,0.45384615384615384,0.8856316889859436
2484866839,0.9568545581071677,0.8832181020400215
91665181,0.5973920130399348,0.662359310800178
369679642,,
2586402938,0.40572792362768495,0.7562962570713566
3291410337,0.5172074729596854,0.6781876050642427
1700033959,0.9934701862450928,0.9024748528482867
10145612,0.7590953785644051,0.7454611176578172
335376027,0.4372842347525892,0.6830563322421306
609363218,,
2604430016,0.20098039215686275,0.944795144377899
706835023,0.5749128919860628,0.8318492734963254
228838537,0.47751605995717344,0.6362952120603645
2161551948,0.8496034167175107,0.7045173715655179
2689416583,0.5887772194304858,0.7441390957878968
706926695,0.6558558558558558,0.5766015792416772
2857420840,0.864922206506365,0.8639071468961053
3708114795,0.26640926640926643,0.9032267667393891
347397831,0.7950377562028047,0.6819571271156296
3637105998,0.18454935622317598,0.7904500656487278
1920007904,0.26744186046511625,0.8331862246754385
513406783,0.8072687224669604,0.5736633196951038
3234273907,0.5563380281690141,0.5947274495879289
107295690,0.2190082644628099,0.8959073343874716
2771923762,0.5216284987277354,0.6630620980739939
244733954,0.6299212598425197,0.6842634461159772
211099583,0.3754152823920266,0.8081255979227628
1896488527,0.4174454828660436,0.8758059046571607
312366071,0.7807737397420867,0.8677109549163005
284885130,,
64585874,0.4717514124293785,0.6962908652876865
2332555379,0.581081081081081,0.5521373678999123
3083900914,0.12322274881516587,0.631903608888466
3860569152,0.04145077720207254,0.9380600041970563
3051226182,0.16666666666666666,0.9474650702964703
338286563,0.9888285024154589,0.9049761741817307
2242313196,0.6051502145922747,0.5993455365050354
3317190734,0.4025974025974026,0.6999016912376057
1105238581,0.5924276169265034,0.6990576615186193
52474890,0.5295629820051414,0.5995651051659641
416366381,0.4110032362459547,0.7781979517717246
794155152,0.5415617128463476,0.5096563784145066
246128588,0.7886178861788617,0.6573903310779421
31338179,0.3053435114503817,0.7473899419080369
938106985,0.9391914467089877,0.5860727379156448
2275266018,0.5121293800539084,0.8014510112016449
3016601638,0.6424361493123772,0.7270701699374288
2470014818,0.5396419437340153,0.5420493377033154
2429671352,0.4752186588921283,0.8693374938248801
516632569,0.3181818181818182,0.5727664234337713
1908706016,0.5328083989501312,0.5547866419789272
138368829,,
1691697900,0.49291784702549574,0.9150390695357656
2495553179,0.6354378818737271,0.8389505678080292
127251210,,
69729809,0.5731414868105515,0.5968618725356681
523247729,0.14903846153846154,0.935141663772943
3051942950,0.49859154929577465,0.4974316169745706
3154590891,0.20361990950226244,0.9163868049327211
1532869387,0.12871287128712872,0.9103586866036242
178723576,0.9883549725605675,0.8063581138336333
104451533,0.6575342465753424,0.8332190890019117
331182518,0.6399176954732511,0.6184721334340803
3265353439,0.5512820512820513,0.6002679292056862
2276818190,0.5112359550561798,0.570661046221056
3192686232,0.501432664756447,0.5579254257687852
811709832,,
604710704,0.33877551020408164,0.8214264224433514
103863704,0.23501577287066247,0.8289750359111008
525801620,0.4652701212789416,0.7492094937109348
549875410,0.5433962264150943,0.5203164201689943
3014398348,0.40222772277227725,0.6571989045174084
116993598,0.5150905432595574,0.7268208087196271
31539524,0.5141129032258065,0.6461618242161901
463297213,0.4463470319634703,0.7219261585875499
1607282875,,
878449580,0.6159362549800796,0.5617277487071805
704523342,0.2286634460547504,0.589663632592611
465934469,0.5041407867494824,0.605332496947627
33211168,0.5759717314487632,0.6036286422901178
18383161,0.7756440281030444,0.7119980348095192
393490561,,
29341989,0.7549770290964778,0.551975390424131
316834494,0.6460176991150443,0.5910776034158118
326078925,0.08555133079847908,0.9021513589792215
194139854,0.5971404541631623,0.6225907501068991
1953150691,0.5886402753872634,0.6827184983928465
286812376,0.9191833980091109,0.8018154782919569
2428098101,0.35444743935309975,0.789239821470734
551275129,0.6785474108944183,0.548431062462682
1700556109,0.2468354430379747,0.746354803199721
566513150,0.5301085883514314,0.5658875122996524
196434444,0.3905249679897567,0.7305224800745018
256597786,0.26127527216174184,0.8132685936394304
2377559323,0.5769230769230769,0.6139186675964062
975179996,0.4090338770388959,0.6748235785265378
131788043,0.5850220264317181,0.7300482344570959
72648886,0.931105247727939,0.7871978802177634
3199654396,0.28396946564885495,0.6447859195687918
256342733,0.4068441064638783,0.7210971907733519
219910707,,
342682560,,
19079207,0.6150041220115416,0.6002415026142591
4415645845,0.28307692307692306,0.6346327489103941
3399388330,0.19931271477663232,0.8396025840791788
826987922,0.5265306122448979,0.584739265128603
3591041893,0.6285942492012779,0.5305565701818903
993056972,0.6400310318076028,0.626628412875544
53188032,,
378230015,0.5577841451766953,0.5867694934134986
525685170,0.35384615384615387,0.7059198342404763
41458916,0.8345272206303725,0.5851070469364289
459781352,,
35850114,0.8782929399367756,0.739384543015771
18764906,0.4505363528009535,0.8432979120557015
2162839953,0.9600209041024301,0.8090515259918268
350425032,0.5943312666076174,0.7503688298965371
2856107910,0.6431924882629108,0.6020178601165711
486893755,0.16176470588235295,0.8462089537452921
341691332,0.7013071895424836,0.7538993431353578
3297753431,0.5323076923076923,0.6246991032415885
621590291,0.5270833333333333,0.5327682212517277
420766819,,
383312226,0.6300813008130082,0.5823631644558899
64596170,0.3619718309859155,0.7595250960941227
427061639,0.5771749298409729,0.7625398647816246
403173316,0.7039431157078216,0.5989179939233196
830163432,0.7026315789473684,0.6266935399078
19191388,0.6646884272997032,0.5728469982571527
1386364014,0.10536779324055666,0.9551303356003275
889795548,0.3558823529411765,0.7269004368249284
82425278,0.42216358839050133,0.7532138988587719
422028183,0.9158663081060315,0.7781966565217656
1324456993,0.4976958525345622,0.6592419678576675
349342823,0.6465798045602605,0.5350640595273011
443030647,0.49885057471264366,0.653791619230793
364545427,0.5045662100456622,0.7273017407607619
268366600,0.926490514905149,0.7623565813886282
1715866932,0.741112828438949,0.5826575558814798
3709252467,0.40331491712707185,0.6197873207054433
62688517,0.4220430107526882,0.7737728756394023
3289576129,,
338031335,0.4173441734417344,0.725350798811852
2819670100,0.6553945249597424,0.6509874402317519
3382678798,0.0735930735930736,0.9208926719748082
2966578566,0.5585215605749486,0.5758994526361978
116663132,0.5938697318007663,0.8060321951083175
263017192,0.6967840735068913,0.5666012976220521
288061685,0.5628865979381443,0.6479504436370691
394135675,0.13114754098360656,0.9070809404205638
44001801,0.5279642058165548,0.6589294999027407
602741040,,
1177471489,0.3701492537313433,0.7593146974773657
2558700766,0.3059210526315789,0.8099687781716209
1574855022,0.7855691056910569,0.6592640836183649
460332176,0.5766129032258065,0.6409826946682182
1978839685,0.2605633802816901,0.8876428453239676
2799034437,0.6015180265654649,0.8520093375888376
628155846,0.4246575342465753,0.670102261673549
274002752,0.5260770975056689,0.5238314594712279
2893011943,0.17716535433070865,0.8620229861719598
3378614589,0.6573770491803279,0.7619236948108321
314278850,,
3229067995,0.8584070796460177,0.886808036526827
3026180435,0.5240274599542334,0.4747147059062214
469306120,0.819432502149613,0.7163725059468704
1477585832,0.4876847290640394,0.6143770473343533
1908756390,0.5509761388286334,0.9426819751542199
3418647669,0.9183993723028638,0.8383149833760789
112165657,0.4344262295081967,0.6485216421955705
55776825,0.6509274873524452,0.8590338142470957
805531376,,
956717191,0.6362038664323374,0.6159340289186956
3319872952,0.21804511278195488,0.9125599158157175
50785046,0.71875,0.6638969822349301
2635905766,0.5095238095238095,0.5966207501613745
1723166832,0.3857566765578635,0.5847491186763257
2451451182,0.31561461794019935,0.6976820710240971
2339717389,0.7556346381969158,0.9378495818639474
501764279,,
562984758,0.4371584699453552,0.807791877920111
3082923365,,
393190638,0.7122708039492243,0.5374113411605389
2979585982,0.4273743016759777,0.7098180542201842
318924291,,
345813518,0.569620253164557,0.5859802974374058
108425531,0.40294117647058825,0.9290402887439252
3251632475,0.192,0.8352284510972267
1720506354,0.5120192307692307,0.9247857260030913
410403665,0.48860759493670886,0.564834030525493
3171154469,0.9396984924623115,0.7526466815714085
95108455,0.6721044045676998,0.41130275885288736
1284586999,0.0990990990990991,0.9527588656380195
4166710393,0.27898550724637683,0.9732131843674933
3324245616,0.5652173913043478,0.8200974175280484
2769935615,0.5158150851581509,0.9050205961865941
400802777,0.508557457212714,0.7467779328243287
1686033637,0.20866141732283464,0.8698144583029369
3199919103,0.375,0.9121618695542639
717985927,0.8425632911392406,0.7972795575967281
213490843,0.5,0.7100369376594295
393686282,,
3017295547,0.601593625498008,0.9417942334558963
327164781,0.6604414261460102,0.802553817567908
3020165893,0.49746192893401014,0.7465785208111769
182592178,0.7362784471218207,0.8422546663410259
537841059,0.5287081339712919,0.48722512258943346
2300173172,0.5667396061269147,0.522923749090423
277538177,0.5342789598108747,0.658567080631131
131340008,0.5076142131979695,0.6115484878204318
2718570906,0.3230240549828179,0.8775307786425057
1119146862,0.4166666666666667,0.6514569063560471
2582740788,,
171972995,0.5889830508474576,0.6206653725027439
241278533,0.5465116279069767,0.6936331195830686
286059321,0.7013782542113323,0.5187187440728183
2930952618,0.4174174174174174,0.6457974507280012
258478116,0.5563218390804597,0.6063033610601828
455567062,0.650994575045208,0.6185381125324262
3095754327,0.34797297297297297,0.4783779364318311
2758991280,0.7053435114503817,0.6692371166771934
117030671,0.5382775119617225,0.8767835872065878
474316605,0.5849462365591398,0.7121278378110656
12595312,0.4146341463414634,0.773804692787555
264491208,0.2033195020746888,0.8257189208835268
356580095,0.6887096774193548,0.5443806832565088
2938689871,0.369281045751634,0.7301259945944765
366806549,0.5285359801488834,0.5785555781883013
29021288,0.4281437125748503,0.8042697915656976
598652078,0.5102564102564102,0.6836160620855132
2884456853,0.39557650471356054,0.5227075420060737
40776090,0.2552494415487714,0.7284094684011762
19730650,0.5333208711094495,0.4872731148376008
15976691,0.3496980834864794,0.6556190020412809
2901926526,0.4420869565217391,0.5193401280102693
1851154382,0.3318118948824343,0.7579898493692755
1468771094,0.5171161825726142,0.5225818571993737
18847106,0.6070565907522429,0.44016576072069497
806424366,0.5529550594945423,0.23326838116400161
351222498,0.5751785369619764,0.6163660700049581
231718751,0.4921381843222771,0.5324784412515323
54263355,0.01103852218968236,0.8601476344339822
246377868,0.42868257261410786,0.6789783867405923
253030995,0.5056966532162355,0.46759288976219304
2391966654,0.3784071874524136,0.6181038942477775
180980169,0.47772857514977857,0.6565267160743478
1436693034,0.7464636853790041,0.5624725887661648
4038367361,0.12945549967198774,0.5670411742064362
14653089,0.48649001435843886,0.6841922196333049
20518539,0.8943276006371662,0.6594042344520531
1077249764,0.5149700598802395,0.4937745355348448
21336054,0.1130176161061542,0.8597265101431579
181572101,0.19496986073581377,0.7655799599965261
3101704765,0.02400408580183861,0.8449790990160134
21539881,0.26695979899497485,0.7944632229816264
1143504584,0.5045122475290073,0.5520405092918521
1226091284,0.5032313657906075,0.5747341127531339
24594398,0.25820991629104956,0.8027679327686028
296868795,,
3823984878,0.21492128678986996,0.6399921802906812
55662988,0.4860986547085202,0.5529831638662841
376482052,0.5586635586635587,0.5528146311782777
276885764,0.23097826086956522,0.7180482051033034
2470783608,0.24899866488651534,0.7050586810474272
3297219175,0.02434782608695652,0.8333586019928987
59176333,0.47925407925407926,0.6844211521681007
3337612493,0.2950507614213198,0.6883608916623444
3290944969,0.15126050420168066,0.7915715838976707
5743432,0.5865671641791045,0.642644045891345
2241973103,0.14085603112840467,0.8818272097449389
1083552643,0.31125,0.8024415820108634
3313759618,0.5233766233766234,0.6454089626575874
901166336,0.41648936170212764,0.7518007183023426
552556484,0.4539113104135526,0.5953718054823802
574270581,0.17567567567567569,0.8162197782009232
2340187291,0.566453162530024,0.3743098044698389
575286156,0.5835889570552147,0.670661463440935
38208868,0.8055157593123209,0.7117744126915588
24152503,0.4628712871287129,0.6198698090838841
374592230,0.36777583187390545,0.7113685374027726
252922634,0.6497248300420848,0.42173167838483305
146428363,0.5484544695071011,0.6678042480274277
915608522,0.5013888888888889,0.5587010212283944
1148460439,0.5260621988611476,0.5527746112610922
894654170,0.39537507050197407,0.6371973684501657
378278231,0.5157942238267148,0.5102443578639365
3240818360,0.19834710743801653,0.7573436040434637
309324061,0.5799447295696802,0.5395781227582775
3692158217,0.1578112609040444,0.5775096741134006
11117662,0.12334437086092716,0.8767875883481366
3244584983,0.06619593998234775,0.4418016684309635
299817723,0.35387431360585725,0.8331477725014806
2584074131,0.23589001447178004,0.8210308211811201
353261938,0.18877551020408162,0.9139896461349708
217615594,0.4259927797833935,0.582909651592257
2159938476,0.4194139194139194,0.7730422137083253
47499461,0.35306122448979593,0.8233688958403071
138449260,0.814139110604333,0.7604252090778706
82101274,0.18556701030927836,0.8741519307052296
133977689,0.6677181913774973,0.5720027621580079
112090178,0.487012987012987,0.6288756668938009
52053744,0.4606164383561644,0.8368053423763723
209262106,0.49270664505672607,0.5976433232693716
448994100,0.2737819025522042,0.9169807258503705
377034315,0.5889328063241107,0.5970356440528222
3385862362,0.3210412147505423,0.7867856191127914
2706507917,,
572143356,0.5085803432137286,0.6954158336117279
553842839,0.5634588563458857,0.5558038908411972
2557828094,0.3665987780040733,0.747350085662419
1112944590,0.5897771952817824,0.7721596991426624
324379088,0.679959100204499,0.5734382455621451
2595483597,0.2925170068027211,0.6736034910437124
237345391,0.6721311475409836,0.5880996497796664
3264569385,0.07164179104477612,0.4471917143951413
3077047801,0.39611650485436894,0.7428652276928959
1890821762,0.5544412607449857,0.8391817947622338
458464658,0.3275488069414317,0.8490904305865499
2166281273,,
1438143824,0.5110410094637224,0.7261983096210577
383785250,0.717032967032967,0.605219846213714
304913975,0.9525935046944743,0.5535248374411266
1220305290,0.4743150684931507,0.6264365476126265
163082317,0.8412039439543332,0.7456400911035376
1511686806,0.5796703296703297,0.6356633169043777
1010928002,0.3843058350100604,0.7247552183606254
293270608,,
445913056,0.5189274447949527,0.6107464508626437
601942084,0.4907563025210084,0.610717199855327
3418250561,0.32142857142857145,0.6878591797405881
2325291331,0.4344569288389513,0.7161712362042264
14516139,0.5097087378640777,0.6753425016331054
1292623788,0.6934010152284263,0.6064182530827091
78085591,0.44052044609665425,0.7265419097029211
2825004866,,
570601271,0.5492537313432836,0.676599425147839
2893783443,0.5746478873239437,0.6463680056819542
183638275,0.21875,0.5681090219364063
3023896770,,
494395788,0.7524671052631579,0.5584054844670605
271242521,0.5274725274725275,0.7720185348112717
476496615,0.21818181818181817,0.86566344735258
2969049684,,
3100871091,0.6336996336996337,0.6251694954986048
253191835,0.7671549730146492,0.7715793001142486
2198357449,0.39191919191919194,0.6113321340496303
160302029,0.48281786941580757,0.721256932668514
3528645202,0.4548736462093863,0.7463901421401864
1413000943,0.5161290322580645,0.556627738228755
394693980,0.38016528925619836,0.5827128423057504
2281281613,0.6647982062780269,0.6578446291309394
1400849420,0.5283018867924528,0.6955157230380026
473417503,0.5898491083676269,0.610095597936195
2669223349,0.579020979020979,0.763470490300448
1832476196,0.2622549019607843,0.8606178636679718
2766841169,0.11799410029498525,0.8555169632967329
1590506935,0.4515539305301645,0.6314227833433829
479258753,0.6898340248962656,0.5624818035714135
252499305,0.45018450184501846,0.7815132130169076
2898613700,0.7351111111111112,0.5291111777897459
25507308,0.48257839721254353,0.5743648456233975
343951197,0.2938388625592417,0.7877209725957812
271458239,0.4991624790619765,0.5712005911481713
354772361,0.395112016293279,0.8094110223073374
104899180,0.6533490011750881,0.7712114320199972
329191487,0.6928721174004193,0.9424791287054516
284704195,0.4787985865724382,0.6171621369484538
2874620795,0.5475460122699386,0.6325580719759079
1134125707,0.6570438799076213,0.697042622832845
1467026630,0.8013559322033899,0.6090699448056736
2173761470,0.4948630136986301,0.6472989059343507
219874207,0.5966850828729282,0.5758250607390665
3227372866,0.919466814773674,0.8408900524650661
470005979,0.6157894736842106,0.570232547361071
2193190099,0.5726872246696035,0.5571680981325823
968059567,0.5562310030395137,0.6020637506156179
2833676562,0.8906426155580609,0.615884442677996
479044373,0.8191556395715186,0.5447074778916152
2965142314,0.5260586319218241,0.6182282183213023
1415981090,,
365297032,0.8023176550783913,0.6201031683031465
1684391718,0.4755877034358047,0.9162389627814747
1629520862,0.5661218424962853,0.6197440095822581
296057470,0.6854663774403471,0.5851587548786746
264046995,0.534181240063593,0.6796725931013018
502884785,,
202539396,0.3144208037825059,0.9594701328727847
212261532,0.5757121439280359,0.7602228834625316
493596397,0.5610859728506787,0.6559043036340266
3288028291,0.528052805280528,0.6801212416317102
475175670,0.4418604651162791,0.6997105938966196
587931107,0.5739644970414202,0.6859947710327143
805436466,0.5270049099836334,0.6412085280098246
255310143,0.4991304347826087,0.7070879164064051
1669774705,0.5142857142857142,0.584982273834553
2895032444,,
2459806663,0.32066508313539194,0.6524717921225205
724907522,0.5754583921015515,0.7543059088882147
887282149,0.4982517482517482,0.7785686510706962
1031489539,0.19318181818181818,0.9210463101008366
2788405899,0.5677321156773212,0.5345234524700423
626145415,0.43737574552683894,0.656523469064905
1669422294,0.5339966832504146,0.64040940862314
3032426165,0.7086776859504132,0.7773909035436642
481016648,0.5429497568881686,0.5618503047938083
2615535057,0.4758364312267658,0.6830071950953354
96413639,0.6845637583892618,0.5243979797826829
82741018,0.4709193245778612,0.7475683696434294
346866777,0.3103448275862069,0.8404776699245953
94274816,0.07894736842105263,0.9722362856395138
2370725665,0.5441176470588235,0.6839545010309832
412798449,0.6560587515299877,0.7061774682206219
3875295622,0.3488372093023256,0.6272349787337582
2290331999,0.4088983050847458,0.6891403889568135
400571750,,
132962961,0.6337285902503293,0.6425122743077651
29910264,0.6511919698870765,0.521597074139811
3258324619,0.5669781931464174,0.5375714501159556
561845963,0.9932249987726447,0.7605896699358278
380662905,0.4963768115942029,0.656351061286215
382525185,0.5907738095238095,0.5893630062949246
369911039,0.3444976076555024,0.8525741557206055
998131124,0.43415637860082307,0.6916730413056883
35413411,0.7654639175257731,0.7316472415220371
3943702392,0.9831003417210313,0.5763880403418203
913305372,0.24444444444444444,0.7907254642319402
2539605696,0.12052117263843648,0.9276502523218525
301071486,0.45472837022132795,0.8334132113764846
55592032,0.4768339768339768,0.847741577609909
838091869,0.4798464491362764,0.6031894941593688
706305578,0.6804733727810651,0.6472083849321923
555619075,,
848068296,0.22093023255813954,0.8416264134946635
433617525,0.5557404326123128,0.5469483857862494
2386674962,0.30412371134020616,0.8238167286317483
2824442557,0.3171355498721228,0.8892877097499219
188084143,0.5207207207207207,0.7151293510564722
3260228294,,
1624050403,0.11371237458193979,0.9393518719483617
721329892,0.3855140186915888,0.6834890819971661
23295435,0.7336683417085427,0.5387411993443695
3734470346,0.24571428571428572,0.8098229121659262
907187028,0.37203791469194314,0.6681981211299494
2463415592,0.3538083538083538,0.827534199191013
770676152,0.4932562620423892,0.6623049232117653
4190306474,0.18322981366459629,0.9018840691354505
340313456,0.4388185654008439,0.7392439050147004
28345809,0.8654731457800512,0.6817733442417808
3122575075,,
2891710566,0.2821917808219178,0.8600934928692713
3268602666,0.16878980891719744,0.8981239423558995
883813284,0.6135693215339233,0.611280684288246
1304624581,0.24495677233429394,0.9434091379562737
2307431036,,
2281787582,0.5521367521367522,0.6196765365196333
1308605071,,
3122666452,0.7133333333333334,0.5826161560447349
386582662,0.6825396825396826,0.6497812739922083
83991923,0.6687817258883249,0.5724555150883932
362075658,0.30851063829787234,0.7993299494863387
2578810325,,
3293798669,0.652,0.7447896662757828
2419662654,0.5293040293040293,0.6564457984873757
3154437062,0.26285714285714284,0.9030350896600597
83291728,0.6754716981132075,0.802582877670736
357961117,0.6280752532561505,0.5525037850265421
620191805,0.6373937677053825,0.5734044604005929
1233652698,0.54673721340388,0.6511555916568028
476691783,0.8912489379779099,0.7659866476042216
629919354,0.620384047267356,0.6148669072813939
320984413,0.6705276705276705,0.8794696701411768
476552395,0.44924406047516197,0.6280871859055638
139382900,0.2768361581920904,0.8729486891645338
1534906297,0.6701164294954722,0.6194341670015063
1071604010,0.5857605177993528,0.5770996595812954
366147882,0.7012835472578763,0.624911095295192
962688391,0.813372520205731,0.8024313153511795
2356733935,0.510556621880998,0.6759694200151193
188336574,,
1733822028,0.6417489421720733,0.6190949903095861
3178168125,0.469601677148847,0.9515002778775418
2320645218,0.7436676798378926,0.6517196504742436
1518993158,0.47925311203319504,0.6264770060818065
341146276,0.3087431693989071,0.6698820296992852
105786020,0.5792988313856428,0.7666812300881312
388589094,,
884743057,,
3134399143,0.4781704781704782,0.5800384900204764
2977717281,0.6337625178826896,0.6772303035789564
1386010838,0.7363445378151261,0.6210545737634423
22333656,0.8559027777777778,0.8562744308089133
367189092,0.316622691292876,0.6980561220192656
3116720165,0.4769874476987448,0.6542380199475569
2329415154,0.45751633986928103,0.6464519349351976
2314994292,,
2890723418,0.7114716106604867,0.801870044125618
312931148,0.6075949367088608,0.562472115125394
2618602598,0.28939828080229224,0.6809149992153416
285375765,0.706855791962175,0.6062732029720832
2661524223,0.524904214559387,0.5705395532510047
50957441,0.8554913294797688,0.8415613423941506
464399942,,
31648644,0.2756598240469208,0.8490127320096922
2923333680,0.43478260869565216,0.7431011912934428
618198301,0.3855721393034826,0.6907853610614253
3393094667,0.37404580152671757,0.6362330573887863
846476335,0.6306306306306306,0.6435485138662635
40336947,0.8673524634542501,0.687591895899236
56207114,0.6693657219973009,0.6068679861255298
182606756,0.453125,0.7111727462017268
368675577,0.360313315926893,0.7978008860676111
403078748,0.6737967914438503,0.6939346931627434
983286577,,
329361249,0.49794238683127573,0.87401700902569
557842655,0.2886297376093295,0.5925620399778921
318768709,0.36623376623376624,0.759098394204725
594729748,0.6167192429022083,0.5695528905287232
2422320374,0.43457943925233644,0.7378239002979682
421503762,0.7632612966601179,0.8383421562285455
523653988,0.4883720930232558,0.7240826434016914
3032272031,0.3286908077994429,0.8225796773234915
2502597096,0.5444234404536862,0.7020865005453318
3286661012,0.19666666666666666,0.7528649184786383
3319331846,0.5283757338551859,0.5686969429636729
